DatoNokkel;Organisasjonsnokkel;Konto;Prosjekt;BudsjettBelop;Scenario
20270501;I017K1;3900;DRIFT;-690100.0;PROG2027
20270501;I019K1;5000;DRIFT;484100.0;PROG2027
20270501;I019K1;3900;DRIFT;-690100.0;PROG2027
20270501;I020K1;5000;DRIFT;484100.0;PROG2027
20270501;I020K1;3900;DRIFT;-690100.0;PROG2027
20270601;I001K1;5000;DRIFT;484100.0;PROG2027
20270601;I001K1;3900;DRIFT;-690100.0;PROG2027
20270601;I002K1;5000;DRIFT;484100.0;PROG2027
20270601;I002K1;3900;DRIFT;-690100.0;PROG2027
20270601;I004K1;5000;DRIFT;484100.0;PROG2027
20270601;I004K1;3900;DRIFT;-690100.0;PROG2027
20270601;I007K1;5000;DRIFT;484100.0;PROG2027
20270601;I007K1;3900;DRIFT;-690100.0;PROG2027
20270601;I013K1;5000;DRIFT;484100.0;PROG2027
20270601;I013K1;3900;DRIFT;-690100.0;PROG2027
20270601;I014K1;5000;DRIFT;484100.0;PROG2027
20270601;I014K1;3900;DRIFT;-690100.0;PROG2027
20270601;I016K1;5000;DRIFT;484100.0;PROG2027
20270601;I016K1;3900;DRIFT;-690100.0;PROG2027
20270601;I017K1;5000;DRIFT;484100.0;PROG2027
20270601;I017K1;3900;DRIFT;-690100.0;PROG2027
20270601;I019K1;5000;DRIFT;484100.0;PROG2027
20270601;I019K1;3900;DRIFT;-690100.0;PROG2027
20270601;I020K1;5000;DRIFT;484100.0;PROG2027
20270601;I020K1;3900;DRIFT;-690100.0;PROG2027
20270701;I001K1;5000;DRIFT;484100.0;PROG2027
20270701;I001K1;3900;DRIFT;-690100.0;PROG2027
20270701;I002K1;5000;DRIFT;484100.0;PROG2027
20270701;I002K1;3900;DRIFT;-690100.0;PROG2027
20270701;I004K1;5000;DRIFT;484100.0;PROG2027
20270701;I004K1;3900;DRIFT;-690100.0;PROG2027
20270701;I007K1;5000;DRIFT;484100.0;PROG2027
20270701;I007K1;3900;DRIFT;-690100.0;PROG2027
20270701;I013K1;5000;DRIFT;484100.0;PROG2027
20270701;I013K1;3900;DRIFT;-690100.0;PROG2027
20270701;I014K1;5000;DRIFT;484100.0;PROG2027
20270701;I014K1;3900;DRIFT;-690100.0;PROG2027
20270701;I016K1;5000;DRIFT;484100.0;PROG2027
20270701;I016K1;3900;DRIFT;-690100.0;PROG2027
20270701;I017K1;5000;DRIFT;484100.0;PROG2027
20270701;I017K1;3900;DRIFT;-690100.0;PROG2027
20270701;I019K1;5000;DRIFT;484100.0;PROG2027
20270701;I019K1;3900;DRIFT;-690100.0;PROG2027
20270701;I020K1;5000;DRIFT;484100.0;PROG2027
20270701;I020K1;3900;DRIFT;-690100.0;PROG2027
20270801;I001K1;5000;DRIFT;484100.0;PROG2027
20270801;I001K1;3900;DRIFT;-690100.0;PROG2027
20270801;I002K1;5000;DRIFT;484100.0;PROG2027
20270801;I002K1;3900;DRIFT;-690100.0;PROG2027
20270801;I004K1;5000;DRIFT;484100.0;PROG2027
20270801;I004K1;3900;DRIFT;-690100.0;PROG2027
20270801;I007K1;5000;DRIFT;484100.0;PROG2027
20270801;I007K1;3900;DRIFT;-690100.0;PROG2027
20270801;I013K1;5000;DRIFT;484100.0;PROG2027
20270801;I013K1;3900;DRIFT;-690100.0;PROG2027
20270801;I014K1;5000;DRIFT;484100.0;PROG2027
20270801;I014K1;3900;DRIFT;-690100.0;PROG2027
20270801;I016K1;5000;DRIFT;484100.0;PROG2027
20270801;I016K1;3900;DRIFT;-690100.0;PROG2027
20270801;I017K1;5000;DRIFT;484100.0;PROG2027
20270801;I017K1;3900;DRIFT;-690100.0;PROG2027
20270801;I019K1;5000;DRIFT;484100.0;PROG2027
20270801;I019K1;3900;DRIFT;-690100.0;PROG2027
20270801;I020K1;5000;DRIFT;484100.0;PROG2027
20270801;I020K1;3900;DRIFT;-690100.0;PROG2027
20270901;I001K1;5000;DRIFT;484100.0;PROG2027
20270901;I001K1;3900;DRIFT;-690100.0;PROG2027
20270901;I002K1;5000;DRIFT;484100.0;PROG2027
20270901;I002K1;3900;DRIFT;-690100.0;PROG2027
20270901;I004K1;5000;DRIFT;484100.0;PROG2027
20270901;I004K1;3900;DRIFT;-690100.0;PROG2027
20270901;I007K1;5000;DRIFT;484100.0;PROG2027
20270901;I007K1;3900;DRIFT;-690100.0;PROG2027
20270901;I013K1;5000;DRIFT;484100.0;PROG2027
20270901;I013K1;3900;DRIFT;-690100.0;PROG2027
20270901;I014K1;5000;DRIFT;484100.0;PROG2027
20270901;I014K1;3900;DRIFT;-690100.0;PROG2027
20270901;I016K1;5000;DRIFT;484100.0;PROG2027
20270901;I016K1;3900;DRIFT;-690100.0;PROG2027
20270901;I017K1;5000;DRIFT;484100.0;PROG2027
20270901;I017K1;3900;DRIFT;-690100.0;PROG2027
20270901;I019K1;5000;DRIFT;484100.0;PROG2027
20270901;I019K1;3900;DRIFT;-690100.0;PROG2027
20270901;I020K1;5000;DRIFT;484100.0;PROG2027
20270901;I020K1;3900;DRIFT;-690100.0;PROG2027
20271001;I001K1;5000;DRIFT;484100.0;PROG2027
20271001;I001K1;3900;DRIFT;-690100.0;PROG2027
20271001;I002K1;5000;DRIFT;484100.0;PROG2027
20271001;I002K1;3900;DRIFT;-690100.0;PROG2027
20271001;I004K1;5000;DRIFT;484100.0;PROG2027
20271001;I004K1;3900;DRIFT;-690100.0;PROG2027
20271001;I007K1;5000;DRIFT;484100.0;PROG2027
20271001;I007K1;3900;DRIFT;-690100.0;PROG2027
20271001;I013K1;5000;DRIFT;484100.0;PROG2027
20271001;I013K1;3900;DRIFT;-690100.0;PROG2027
20271001;I014K1;5000;DRIFT;484100.0;PROG2027
20271001;I014K1;3900;DRIFT;-690100.0;PROG2027
20271001;I016K1;5000;DRIFT;484100.0;PROG2027
20271001;I016K1;3900;DRIFT;-690100.0;PROG2027
20271001;I017K1;5000;DRIFT;484100.0;PROG2027
20271001;I017K1;3900;DRIFT;-690100.0;PROG2027
20271001;I019K1;5000;DRIFT;484100.0;PROG2027
20271001;I019K1;3900;DRIFT;-690100.0;PROG2027
20271001;I020K1;5000;DRIFT;484100.0;PROG2027
20271001;I020K1;3900;DRIFT;-690100.0;PROG2027
20271101;I001K1;5000;DRIFT;484100.0;PROG2027
20271101;I001K1;3900;DRIFT;-690100.0;PROG2027
20271101;I002K1;5000;DRIFT;484100.0;PROG2027
20271101;I002K1;3900;DRIFT;-690100.0;PROG2027
20271101;I004K1;5000;DRIFT;484100.0;PROG2027
20271101;I004K1;3900;DRIFT;-690100.0;PROG2027
20271101;I007K1;5000;DRIFT;484100.0;PROG2027
20271101;I007K1;3900;DRIFT;-690100.0;PROG2027
20271101;I013K1;5000;DRIFT;484100.0;PROG2027
20271101;I013K1;3900;DRIFT;-690100.0;PROG2027
20271101;I014K1;5000;DRIFT;484100.0;PROG2027
20271101;I014K1;3900;DRIFT;-690100.0;PROG2027
20271101;I016K1;5000;DRIFT;484100.0;PROG2027
20271101;I016K1;3900;DRIFT;-690100.0;PROG2027
20271101;I017K1;5000;DRIFT;484100.0;PROG2027
20271101;I017K1;3900;DRIFT;-690100.0;PROG2027
20271101;I019K1;5000;DRIFT;484100.0;PROG2027
20271101;I019K1;3900;DRIFT;-690100.0;PROG2027
20271101;I020K1;5000;DRIFT;484100.0;PROG2027
20271101;I020K1;3900;DRIFT;-690100.0;PROG2027
20271201;I001K1;5000;DRIFT;484100.0;PROG2027
20271201;I001K1;3900;DRIFT;-690100.0;PROG2027
20271201;I002K1;5000;DRIFT;484100.0;PROG2027
20271201;I002K1;3900;DRIFT;-690100.0;PROG2027
20271201;I004K1;5000;DRIFT;484100.0;PROG2027
20271201;I004K1;3900;DRIFT;-690100.0;PROG2027
20271201;I007K1;5000;DRIFT;484100.0;PROG2027
20271201;I007K1;3900;DRIFT;-690100.0;PROG2027
20271201;I013K1;5000;DRIFT;484100.0;PROG2027
20271201;I013K1;3900;DRIFT;-690100.0;PROG2027
20271201;I014K1;5000;DRIFT;484100.0;PROG2027
20271201;I014K1;3900;DRIFT;-690100.0;PROG2027
20271201;I016K1;5000;DRIFT;484100.0;PROG2027
20271201;I016K1;3900;DRIFT;-690100.0;PROG2027
20271201;I017K1;5000;DRIFT;484100.0;PROG2027
20271201;I017K1;3900;DRIFT;-690100.0;PROG2027
20271201;I019K1;5000;DRIFT;484100.0;PROG2027
20271201;I019K1;3900;DRIFT;-690100.0;PROG2027
20271201;I020K1;5000;DRIFT;484100.0;PROG2027
20271201;I020K1;3900;DRIFT;-690100.0;PROG2027
20280101;I001K1;5000;DRIFT;498200.0;PROG2028
20280101;I001K1;3900;DRIFT;-710200.0;PROG2028
20280101;I002K1;5000;DRIFT;498200.0;PROG2028
20280101;I002K1;3900;DRIFT;-710200.0;PROG2028
20280101;I004K1;5000;DRIFT;498200.0;PROG2028
20280101;I004K1;3900;DRIFT;-710200.0;PROG2028
20280101;I007K1;5000;DRIFT;498200.0;PROG2028
20280101;I007K1;3900;DRIFT;-710200.0;PROG2028
20280101;I013K1;5000;DRIFT;498200.0;PROG2028
20280101;I013K1;3900;DRIFT;-710200.0;PROG2028
20280101;I014K1;5000;DRIFT;498200.0;PROG2028
20280101;I014K1;3900;DRIFT;-710200.0;PROG2028
20280101;I016K1;5000;DRIFT;498200.0;PROG2028
20280101;I016K1;3900;DRIFT;-710200.0;PROG2028
20280101;I017K1;5000;DRIFT;498200.0;PROG2028
20280101;I017K1;3900;DRIFT;-710200.0;PROG2028
20280101;I019K1;5000;DRIFT;498200.0;PROG2028
20280101;I019K1;3900;DRIFT;-710200.0;PROG2028
20280101;I020K1;5000;DRIFT;498200.0;PROG2028
20280101;I020K1;3900;DRIFT;-710200.0;PROG2028
20280201;I001K1;5000;DRIFT;498200.0;PROG2028
20280201;I001K1;3900;DRIFT;-710200.0;PROG2028
20280201;I002K1;5000;DRIFT;498200.0;PROG2028
20280201;I002K1;3900;DRIFT;-710200.0;PROG2028
20280201;I004K1;5000;DRIFT;498200.0;PROG2028
20280201;I004K1;3900;DRIFT;-710200.0;PROG2028
20280201;I007K1;5000;DRIFT;498200.0;PROG2028
20280201;I007K1;3900;DRIFT;-710200.0;PROG2028
20280201;I013K1;5000;DRIFT;498200.0;PROG2028
20280201;I013K1;3900;DRIFT;-710200.0;PROG2028
20280201;I014K1;5000;DRIFT;498200.0;PROG2028
20280201;I014K1;3900;DRIFT;-710200.0;PROG2028
20280201;I016K1;5000;DRIFT;498200.0;PROG2028
20280201;I016K1;3900;DRIFT;-710200.0;PROG2028
20280201;I017K1;5000;DRIFT;498200.0;PROG2028
20280201;I017K1;3900;DRIFT;-710200.0;PROG2028
20280201;I019K1;5000;DRIFT;498200.0;PROG2028
20280201;I019K1;3900;DRIFT;-710200.0;PROG2028
20280201;I020K1;5000;DRIFT;498200.0;PROG2028
20280201;I020K1;3900;DRIFT;-710200.0;PROG2028
20280301;I001K1;5000;DRIFT;498200.0;PROG2028
20280301;I001K1;3900;DRIFT;-710200.0;PROG2028
20280301;I002K1;5000;DRIFT;498200.0;PROG2028
20280301;I002K1;3900;DRIFT;-710200.0;PROG2028
20280301;I004K1;5000;DRIFT;498200.0;PROG2028
20280301;I004K1;3900;DRIFT;-710200.0;PROG2028
20280301;I007K1;5000;DRIFT;498200.0;PROG2028
20280301;I007K1;3900;DRIFT;-710200.0;PROG2028
20280301;I013K1;5000;DRIFT;498200.0;PROG2028
20280301;I013K1;3900;DRIFT;-710200.0;PROG2028
20280301;I014K1;5000;DRIFT;498200.0;PROG2028
20280301;I014K1;3900;DRIFT;-710200.0;PROG2028
20280301;I016K1;5000;DRIFT;498200.0;PROG2028
20280301;I016K1;3900;DRIFT;-710200.0;PROG2028
20280301;I017K1;5000;DRIFT;498200.0;PROG2028
20280301;I017K1;3900;DRIFT;-710200.0;PROG2028
20280301;I019K1;5000;DRIFT;498200.0;PROG2028
20280301;I019K1;3900;DRIFT;-710200.0;PROG2028
20280301;I020K1;5000;DRIFT;498200.0;PROG2028
20280301;I020K1;3900;DRIFT;-710200.0;PROG2028
20280401;I001K1;5000;DRIFT;498200.0;PROG2028
20280401;I001K1;3900;DRIFT;-710200.0;PROG2028
20280401;I002K1;5000;DRIFT;498200.0;PROG2028
20280401;I002K1;3900;DRIFT;-710200.0;PROG2028
20280401;I004K1;5000;DRIFT;498200.0;PROG2028
20280401;I004K1;3900;DRIFT;-710200.0;PROG2028
20280401;I007K1;5000;DRIFT;498200.0;PROG2028
20280401;I007K1;3900;DRIFT;-710200.0;PROG2028
20280401;I013K1;5000;DRIFT;498200.0;PROG2028
20280401;I013K1;3900;DRIFT;-710200.0;PROG2028
20280401;I014K1;5000;DRIFT;498200.0;PROG2028
20280401;I014K1;3900;DRIFT;-710200.0;PROG2028
20280401;I016K1;5000;DRIFT;498200.0;PROG2028
20280401;I016K1;3900;DRIFT;-710200.0;PROG2028
20280401;I017K1;5000;DRIFT;498200.0;PROG2028
20280401;I017K1;3900;DRIFT;-710200.0;PROG2028
20280401;I019K1;5000;DRIFT;498200.0;PROG2028
20280401;I019K1;3900;DRIFT;-710200.0;PROG2028
20280401;I020K1;5000;DRIFT;498200.0;PROG2028
20280401;I020K1;3900;DRIFT;-710200.0;PROG2028
20280501;I001K1;5000;DRIFT;498200.0;PROG2028
20280501;I001K1;3900;DRIFT;-710200.0;PROG2028
20280501;I002K1;5000;DRIFT;498200.0;PROG2028
20280501;I002K1;3900;DRIFT;-710200.0;PROG2028
20280501;I004K1;5000;DRIFT;498200.0;PROG2028
20280501;I004K1;3900;DRIFT;-710200.0;PROG2028
20280501;I007K1;5000;DRIFT;498200.0;PROG2028
20280501;I007K1;3900;DRIFT;-710200.0;PROG2028
20280501;I013K1;5000;DRIFT;498200.0;PROG2028
20280501;I013K1;3900;DRIFT;-710200.0;PROG2028
20280501;I014K1;5000;DRIFT;498200.0;PROG2028
20280501;I014K1;3900;DRIFT;-710200.0;PROG2028
20280501;I016K1;5000;DRIFT;498200.0;PROG2028
20280501;I016K1;3900;DRIFT;-710200.0;PROG2028
20280501;I017K1;5000;DRIFT;498200.0;PROG2028
20280501;I017K1;3900;DRIFT;-710200.0;PROG2028
20280501;I019K1;5000;DRIFT;498200.0;PROG2028
20280501;I019K1;3900;DRIFT;-710200.0;PROG2028
20280501;I020K1;5000;DRIFT;498200.0;PROG2028
20280501;I020K1;3900;DRIFT;-710200.0;PROG2028
20280601;I001K1;5000;DRIFT;498200.0;PROG2028
20280601;I001K1;3900;DRIFT;-710200.0;PROG2028
20280601;I002K1;5000;DRIFT;498200.0;PROG2028
20280601;I002K1;3900;DRIFT;-710200.0;PROG2028
20280601;I004K1;5000;DRIFT;498200.0;PROG2028
20280601;I004K1;3900;DRIFT;-710200.0;PROG2028
20280601;I007K1;5000;DRIFT;498200.0;PROG2028
20280601;I007K1;3900;DRIFT;-710200.0;PROG2028
20280601;I013K1;5000;DRIFT;498200.0;PROG2028
20280601;I013K1;3900;DRIFT;-710200.0;PROG2028
20280601;I014K1;5000;DRIFT;498200.0;PROG2028
20280601;I014K1;3900;DRIFT;-710200.0;PROG2028
20280601;I016K1;5000;DRIFT;498200.0;PROG2028
20280601;I016K1;3900;DRIFT;-710200.0;PROG2028
20280601;I017K1;5000;DRIFT;498200.0;PROG2028
20280601;I017K1;3900;DRIFT;-710200.0;PROG2028
20280601;I019K1;5000;DRIFT;498200.0;PROG2028
20280601;I019K1;3900;DRIFT;-710200.0;PROG2028
20280601;I020K1;5000;DRIFT;498200.0;PROG2028
20280601;I020K1;3900;DRIFT;-710200.0;PROG2028
20280701;I001K1;5000;DRIFT;498200.0;PROG2028
20280701;I001K1;3900;DRIFT;-710200.0;PROG2028
20280701;I002K1;5000;DRIFT;498200.0;PROG2028
20280701;I002K1;3900;DRIFT;-710200.0;PROG2028
20280701;I004K1;5000;DRIFT;498200.0;PROG2028
20280701;I004K1;3900;DRIFT;-710200.0;PROG2028
20280701;I007K1;5000;DRIFT;498200.0;PROG2028
20280701;I007K1;3900;DRIFT;-710200.0;PROG2028
20280701;I013K1;5000;DRIFT;498200.0;PROG2028
20280701;I013K1;3900;DRIFT;-710200.0;PROG2028
20280701;I014K1;5000;DRIFT;498200.0;PROG2028
20280701;I014K1;3900;DRIFT;-710200.0;PROG2028
20280701;I016K1;5000;DRIFT;498200.0;PROG2028
20280701;I016K1;3900;DRIFT;-710200.0;PROG2028
20280701;I017K1;5000;DRIFT;498200.0;PROG2028
20280701;I017K1;3900;DRIFT;-710200.0;PROG2028
20280701;I019K1;5000;DRIFT;498200.0;PROG2028
20280701;I019K1;3900;DRIFT;-710200.0;PROG2028
20280701;I020K1;5000;DRIFT;498200.0;PROG2028
20280701;I020K1;3900;DRIFT;-710200.0;PROG2028
20280801;I001K1;5000;DRIFT;498200.0;PROG2028
20280801;I001K1;3900;DRIFT;-710200.0;PROG2028
20280801;I002K1;5000;DRIFT;498200.0;PROG2028
20280801;I002K1;3900;DRIFT;-710200.0;PROG2028
20280801;I004K1;5000;DRIFT;498200.0;PROG2028
20280801;I004K1;3900;DRIFT;-710200.0;PROG2028
20280801;I007K1;5000;DRIFT;498200.0;PROG2028
20280801;I007K1;3900;DRIFT;-710200.0;PROG2028
20280801;I013K1;5000;DRIFT;498200.0;PROG2028
20280801;I013K1;3900;DRIFT;-710200.0;PROG2028
20280801;I014K1;5000;DRIFT;498200.0;PROG2028
20280801;I014K1;3900;DRIFT;-710200.0;PROG2028
20280801;I016K1;5000;DRIFT;498200.0;PROG2028
20280801;I016K1;3900;DRIFT;-710200.0;PROG2028
20280801;I017K1;5000;DRIFT;498200.0;PROG2028
20280801;I017K1;3900;DRIFT;-710200.0;PROG2028
20280801;I019K1;5000;DRIFT;498200.0;PROG2028
20280801;I019K1;3900;DRIFT;-710200.0;PROG2028
20280801;I020K1;5000;DRIFT;498200.0;PROG2028
20280801;I020K1;3900;DRIFT;-710200.0;PROG2028
20280901;I001K1;5000;DRIFT;498200.0;PROG2028
20280901;I001K1;3900;DRIFT;-710200.0;PROG2028
20280901;I002K1;5000;DRIFT;498200.0;PROG2028
20280901;I002K1;3900;DRIFT;-710200.0;PROG2028
20280901;I004K1;5000;DRIFT;498200.0;PROG2028
20280901;I004K1;3900;DRIFT;-710200.0;PROG2028
20280901;I007K1;5000;DRIFT;498200.0;PROG2028
20280901;I007K1;3900;DRIFT;-710200.0;PROG2028
20280901;I013K1;5000;DRIFT;498200.0;PROG2028
20280901;I013K1;3900;DRIFT;-710200.0;PROG2028
20280901;I014K1;5000;DRIFT;498200.0;PROG2028
20280901;I014K1;3900;DRIFT;-710200.0;PROG2028
20280901;I016K1;5000;DRIFT;498200.0;PROG2028
20280901;I016K1;3900;DRIFT;-710200.0;PROG2028
20280901;I017K1;5000;DRIFT;498200.0;PROG2028
20280901;I017K1;3900;DRIFT;-710200.0;PROG2028
20280901;I019K1;5000;DRIFT;498200.0;PROG2028
20280901;I019K1;3900;DRIFT;-710200.0;PROG2028
20280901;I020K1;5000;DRIFT;498200.0;PROG2028
20280901;I020K1;3900;DRIFT;-710200.0;PROG2028
20281001;I001K1;5000;DRIFT;498200.0;PROG2028
20281001;I001K1;3900;DRIFT;-710200.0;PROG2028
20281001;I002K1;5000;DRIFT;498200.0;PROG2028
20281001;I002K1;3900;DRIFT;-710200.0;PROG2028
20281001;I004K1;5000;DRIFT;498200.0;PROG2028
20281001;I004K1;3900;DRIFT;-710200.0;PROG2028
20281001;I007K1;5000;DRIFT;498200.0;PROG2028
20281001;I007K1;3900;DRIFT;-710200.0;PROG2028
20281001;I013K1;5000;DRIFT;498200.0;PROG2028
20281001;I013K1;3900;DRIFT;-710200.0;PROG2028
20281001;I014K1;5000;DRIFT;498200.0;PROG2028
20281001;I014K1;3900;DRIFT;-710200.0;PROG2028
20281001;I016K1;5000;DRIFT;498200.0;PROG2028
20281001;I016K1;3900;DRIFT;-710200.0;PROG2028
20281001;I017K1;5000;DRIFT;498200.0;PROG2028
20281001;I017K1;3900;DRIFT;-710200.0;PROG2028
20281001;I019K1;5000;DRIFT;498200.0;PROG2028
20281001;I019K1;3900;DRIFT;-710200.0;PROG2028
20281001;I020K1;5000;DRIFT;498200.0;PROG2028
20281001;I020K1;3900;DRIFT;-710200.0;PROG2028
20281101;I001K1;5000;DRIFT;498200.0;PROG2028
20281101;I001K1;3900;DRIFT;-710200.0;PROG2028
20281101;I002K1;5000;DRIFT;498200.0;PROG2028
20281101;I002K1;3900;DRIFT;-710200.0;PROG2028
20281101;I004K1;5000;DRIFT;498200.0;PROG2028
20281101;I004K1;3900;DRIFT;-710200.0;PROG2028
20281101;I007K1;5000;DRIFT;498200.0;PROG2028
20281101;I007K1;3900;DRIFT;-710200.0;PROG2028
20281101;I013K1;5000;DRIFT;498200.0;PROG2028
20281101;I013K1;3900;DRIFT;-710200.0;PROG2028
20281101;I014K1;5000;DRIFT;498200.0;PROG2028
20281101;I014K1;3900;DRIFT;-710200.0;PROG2028
20281101;I016K1;5000;DRIFT;498200.0;PROG2028
20281101;I016K1;3900;DRIFT;-710200.0;PROG2028
20281101;I017K1;5000;DRIFT;498200.0;PROG2028
20281101;I017K1;3900;DRIFT;-710200.0;PROG2028
20281101;I019K1;5000;DRIFT;498200.0;PROG2028
20281101;I019K1;3900;DRIFT;-710200.0;PROG2028
20281101;I020K1;5000;DRIFT;498200.0;PROG2028
20281101;I020K1;3900;DRIFT;-710200.0;PROG2028
20281201;I001K1;5000;DRIFT;498200.0;PROG2028
20281201;I001K1;3900;DRIFT;-710200.0;PROG2028
20281201;I002K1;5000;DRIFT;498200.0;PROG2028
20281201;I002K1;3900;DRIFT;-710200.0;PROG2028
20281201;I004K1;5000;DRIFT;498200.0;PROG2028
20281201;I004K1;3900;DRIFT;-710200.0;PROG2028
20281201;I007K1;5000;DRIFT;498200.0;PROG2028
20281201;I007K1;3900;DRIFT;-710200.0;PROG2028
20281201;I013K1;5000;DRIFT;498200.0;PROG2028
20281201;I013K1;3900;DRIFT;-710200.0;PROG2028
20281201;I014K1;5000;DRIFT;498200.0;PROG2028
20281201;I014K1;3900;DRIFT;-710200.0;PROG2028
20281201;I016K1;5000;DRIFT;498200.0;PROG2028
20281201;I016K1;3900;DRIFT;-710200.0;PROG2028
20281201;I017K1;5000;DRIFT;498200.0;PROG2028
20281201;I017K1;3900;DRIFT;-710200.0;PROG2028
20281201;I019K1;5000;DRIFT;498200.0;PROG2028
20281201;I019K1;3900;DRIFT;-710200.0;PROG2028
20281201;I020K1;5000;DRIFT;498200.0;PROG2028
20281201;I020K1;3900;DRIFT;-710200.0;PROG2028
20290101;I001K1;5000;DRIFT;512300.0;PROG2029
20290101;I001K1;3900;DRIFT;-730300.0;PROG2029
20290101;I002K1;5000;DRIFT;512300.0;PROG2029
20290101;I002K1;3900;DRIFT;-730300.0;PROG2029
20290101;I004K1;5000;DRIFT;512300.0;PROG2029
20290101;I004K1;3900;DRIFT;-730300.0;PROG2029
20290101;I007K1;5000;DRIFT;512300.0;PROG2029
20290101;I007K1;3900;DRIFT;-730300.0;PROG2029
20290101;I013K1;5000;DRIFT;512300.0;PROG2029
20290101;I013K1;3900;DRIFT;-730300.0;PROG2029
20290101;I014K1;5000;DRIFT;512300.0;PROG2029
20290101;I014K1;3900;DRIFT;-730300.0;PROG2029
20290101;I016K1;5000;DRIFT;512300.0;PROG2029
20290101;I016K1;3900;DRIFT;-730300.0;PROG2029
20290101;I017K1;5000;DRIFT;512300.0;PROG2029
20290101;I017K1;3900;DRIFT;-730300.0;PROG2029
20290101;I019K1;5000;DRIFT;512300.0;PROG2029
20290101;I019K1;3900;DRIFT;-730300.0;PROG2029
20290101;I020K1;5000;DRIFT;512300.0;PROG2029
20290101;I020K1;3900;DRIFT;-730300.0;PROG2029
20290201;I001K1;5000;DRIFT;512300.0;PROG2029
20290201;I001K1;3900;DRIFT;-730300.0;PROG2029
20290201;I002K1;5000;DRIFT;512300.0;PROG2029
20290201;I002K1;3900;DRIFT;-730300.0;PROG2029
20290201;I004K1;5000;DRIFT;512300.0;PROG2029
20290201;I004K1;3900;DRIFT;-730300.0;PROG2029
20290201;I007K1;5000;DRIFT;512300.0;PROG2029
20290201;I007K1;3900;DRIFT;-730300.0;PROG2029
20290201;I013K1;5000;DRIFT;512300.0;PROG2029
20290201;I013K1;3900;DRIFT;-730300.0;PROG2029
20290201;I014K1;5000;DRIFT;512300.0;PROG2029
20290201;I014K1;3900;DRIFT;-730300.0;PROG2029
20290201;I016K1;5000;DRIFT;512300.0;PROG2029
20290201;I016K1;3900;DRIFT;-730300.0;PROG2029
20290201;I017K1;5000;DRIFT;512300.0;PROG2029
20290201;I017K1;3900;DRIFT;-730300.0;PROG2029
20290201;I019K1;5000;DRIFT;512300.0;PROG2029
20290201;I019K1;3900;DRIFT;-730300.0;PROG2029
20290201;I020K1;5000;DRIFT;512300.0;PROG2029
20290201;I020K1;3900;DRIFT;-730300.0;PROG2029
20290301;I001K1;5000;DRIFT;512300.0;PROG2029
20290301;I001K1;3900;DRIFT;-730300.0;PROG2029
20290301;I002K1;5000;DRIFT;512300.0;PROG2029
20290301;I002K1;3900;DRIFT;-730300.0;PROG2029
20290301;I004K1;5000;DRIFT;512300.0;PROG2029
20290301;I004K1;3900;DRIFT;-730300.0;PROG2029
20290301;I007K1;5000;DRIFT;512300.0;PROG2029
20290301;I007K1;3900;DRIFT;-730300.0;PROG2029
20290301;I013K1;5000;DRIFT;512300.0;PROG2029
20290301;I013K1;3900;DRIFT;-730300.0;PROG2029
20290301;I014K1;5000;DRIFT;512300.0;PROG2029
20290301;I014K1;3900;DRIFT;-730300.0;PROG2029
20290301;I016K1;5000;DRIFT;512300.0;PROG2029
20290301;I016K1;3900;DRIFT;-730300.0;PROG2029
20290301;I017K1;5000;DRIFT;512300.0;PROG2029
20290301;I017K1;3900;DRIFT;-730300.0;PROG2029
20290301;I019K1;5000;DRIFT;512300.0;PROG2029
20290301;I019K1;3900;DRIFT;-730300.0;PROG2029
20290301;I020K1;5000;DRIFT;512300.0;PROG2029
20290301;I020K1;3900;DRIFT;-730300.0;PROG2029
20290401;I001K1;5000;DRIFT;512300.0;PROG2029
20290401;I001K1;3900;DRIFT;-730300.0;PROG2029
20290401;I002K1;5000;DRIFT;512300.0;PROG2029
20290401;I002K1;3900;DRIFT;-730300.0;PROG2029
20290401;I004K1;5000;DRIFT;512300.0;PROG2029
20290401;I004K1;3900;DRIFT;-730300.0;PROG2029
20290401;I007K1;5000;DRIFT;512300.0;PROG2029
20290401;I007K1;3900;DRIFT;-730300.0;PROG2029
20290401;I013K1;5000;DRIFT;512300.0;PROG2029
20290401;I013K1;3900;DRIFT;-730300.0;PROG2029
20290401;I014K1;5000;DRIFT;512300.0;PROG2029
20290401;I014K1;3900;DRIFT;-730300.0;PROG2029
20290401;I016K1;5000;DRIFT;512300.0;PROG2029
20290401;I016K1;3900;DRIFT;-730300.0;PROG2029
20290401;I017K1;5000;DRIFT;512300.0;PROG2029
20290401;I017K1;3900;DRIFT;-730300.0;PROG2029
20290401;I019K1;5000;DRIFT;512300.0;PROG2029
20290401;I019K1;3900;DRIFT;-730300.0;PROG2029
20290401;I020K1;5000;DRIFT;512300.0;PROG2029
20290401;I020K1;3900;DRIFT;-730300.0;PROG2029
20290501;I001K1;5000;DRIFT;512300.0;PROG2029
20290501;I001K1;3900;DRIFT;-730300.0;PROG2029
20290501;I002K1;5000;DRIFT;512300.0;PROG2029
20290501;I002K1;3900;DRIFT;-730300.0;PROG2029
20290501;I004K1;5000;DRIFT;512300.0;PROG2029
20290501;I004K1;3900;DRIFT;-730300.0;PROG2029
20290501;I007K1;5000;DRIFT;512300.0;PROG2029
20290501;I007K1;3900;DRIFT;-730300.0;PROG2029
