DatoNokkel;Organisasjonsnokkel;Konto;Prosjekt;ForecastBelop;Versjon;Sannsynlighet;Modelltype;Merknad
20260101;I014K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I014K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I014K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I014K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I014K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I016K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I017K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I019K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I019K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I019K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I019K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I020K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I020K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I020K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260101;I020K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I001K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I002K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I004K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I007K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I013K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I014K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I016K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I017K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I019K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I019K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I019K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I019K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I020K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I020K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I020K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260201;I020K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I001K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I002K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I004K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I007K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I013K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I014K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I016K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I017K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I019K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I019K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I019K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I019K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I020K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I020K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I020K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260301;I020K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I001K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I002K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I004K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I007K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I013K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I014K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I016K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I017K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I019K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I019K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I019K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I019K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I020K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I020K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I020K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260401;I020K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I001K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I002K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I004K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I007K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I013K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I014K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K1;5400;DRIFT;66805.8;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K1;6300;DRIFT;87550.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K1;3900;DRIFT;-669500.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K2;5100;NFR001;92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I016K2;3400;NFR001;-92700.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
20260501;I017K1;5000;DRIFT;473800.0;LE_2026;0.88;Ridge Regression;Kalibrert UiA Rullende Prognose
